"transaction_version","event_index","created_at","type","account_address","data","updated_at","deleted_at","creation_number","sequence_number","transaction_block_height","inserted_at"
294151765,0,2023-12-01 23:16:13.136,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1904433103662038"",""proposal_id"":""44""}",2023-12-01 23:16:13.136,,8,1994,102511420,2023-10-13 06:43:03.956 +0700
294151701,0,2023-12-01 23:16:13.136,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1904218710107159"",""proposal_id"":""44""}",2023-12-01 23:16:13.136,,8,1993,102511398,2023-10-13 06:42:58.521 +0700
294151650,0,2023-12-01 23:16:13.136,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1804332091448699"",""proposal_id"":""44""}",2023-12-01 23:16:13.136,,8,1992,102511382,2023-10-13 06:42:54.592 +0700
294151606,0,2023-12-01 23:16:13.136,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1907677050692582"",""proposal_id"":""44""}",2023-12-01 23:16:13.136,,8,1991,102511367,2023-10-13 06:42:51.132 +0700
294151485,0,2023-12-01 23:16:13.136,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1807590740259853"",""proposal_id"":""44""}",2023-12-01 23:16:13.136,,8,1990,102511322,2023-10-13 06:42:40.514 +0700
294151436,0,2023-12-01 23:16:13.136,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1807637017673361"",""proposal_id"":""44""}",2023-12-01 23:16:13.136,,8,1989,102511306,2023-10-13 06:42:36.885 +0700
294151392,0,2023-12-01 23:16:13.136,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1907682284051392"",""proposal_id"":""44""}",2023-12-01 23:16:13.136,,8,1988,102511291,2023-10-13 06:42:33.336 +0700
294151312,0,2023-12-01 23:16:13.136,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1904246981818726"",""proposal_id"":""43""}",2023-12-01 23:16:13.136,,8,1987,102511264,2023-10-13 06:42:26.439 +0700
294151279,0,2023-12-01 23:16:13.136,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1904433084293376"",""proposal_id"":""43""}",2023-12-01 23:16:13.136,,8,1986,102511252,2023-10-13 06:42:22.966 +0700
294151222,0,2023-12-01 23:16:13.136,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1904433103662038"",""proposal_id"":""43""}",2023-12-01 23:16:13.136,,8,1985,102511233,2023-10-13 06:42:18.411 +0700
294151145,0,2023-12-01 23:16:13.136,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1804332091448699"",""proposal_id"":""43""}",2023-12-01 23:16:13.136,,8,1983,102511206,2023-10-13 06:42:11.896 +0700
294151102,0,2023-12-01 23:16:13.136,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1907677050692582"",""proposal_id"":""43""}",2023-12-01 23:16:13.136,,8,1982,102511190,2023-10-13 06:42:07.834 +0700
294159863,0,2023-12-01 23:16:20.559,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1801105538113903"",""proposal_id"":""39""}",2023-12-01 23:16:20.559,,8,2001,102514384,2023-10-13 06:55:09.688 +0700
294159893,0,2023-12-01 23:16:20.559,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""105883296209344"",""proposal_id"":""39""}",2023-12-01 23:16:20.559,,8,2002,102514395,2023-10-13 06:55:12.936 +0700
294159931,0,2023-12-01 23:16:20.559,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""105872304571735"",""proposal_id"":""39""}",2023-12-01 23:16:20.559,,8,2003,102514409,2023-10-13 06:55:16.288 +0700
294159966,0,2023-12-01 23:16:20.559,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""105879673122851"",""proposal_id"":""39""}",2023-12-01 23:16:20.559,,8,2004,102514423,2023-10-13 06:55:19.748 +0700
294159290,0,2023-12-01 23:16:20.559,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1901092024091665"",""proposal_id"":""39""}",2023-12-01 23:16:20.559,,8,1998,102514178,2023-10-13 06:54:19.387 +0700
294159339,0,2023-12-01 23:16:20.559,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1901032542344322"",""proposal_id"":""39""}",2023-12-01 23:16:20.559,,8,1999,102514196,2023-10-13 06:54:23.771 +0700
294159820,0,2023-12-01 23:16:20.559,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1100316398037869"",""proposal_id"":""39""}",2023-12-01 23:16:20.559,,8,2000,102514369,2023-10-13 06:55:05.225 +0700
294159182,0,2023-12-01 23:16:20.559,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1901050713162288"",""proposal_id"":""39""}",2023-12-01 23:16:20.559,,8,1997,102514139,2023-10-13 06:54:10.192 +0700
294160780,0,2023-12-01 23:16:21.440,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1801105538113903"",""proposal_id"":""40""}",2023-12-01 23:16:21.440,,8,2012,102514718,2023-10-13 06:56:30.834 +0700
294160823,0,2023-12-01 23:16:21.440,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""105883296209344"",""proposal_id"":""40""}",2023-12-01 23:16:21.440,,8,2013,102514733,2023-10-13 06:56:34.594 +0700
294160863,0,2023-12-01 23:16:21.440,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""105872304571735"",""proposal_id"":""40""}",2023-12-01 23:16:21.440,,8,2014,102514749,2023-10-13 06:56:38.189 +0700
294160902,0,2023-12-01 23:16:21.440,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""105879673122851"",""proposal_id"":""40""}",2023-12-01 23:16:21.440,,8,2015,102514764,2023-10-13 06:56:41.720 +0700
294160967,0,2023-12-01 23:16:21.440,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""105876643039415"",""proposal_id"":""40""}",2023-12-01 23:16:21.440,,8,2017,102514787,2023-10-13 06:56:49.461 +0700
294160924,0,2023-12-01 23:16:21.440,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""105875702555581"",""proposal_id"":""40""}",2023-12-01 23:16:21.440,,8,2016,102514773,2023-10-13 06:56:45.240 +0700
294160390,0,2023-12-01 23:16:21.440,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""105876643039415"",""proposal_id"":""39""}",2023-12-01 23:16:21.440,,8,2005,102514578,2023-10-13 06:55:57.331 +0700
294160435,0,2023-12-01 23:16:21.440,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""105964620486365"",""proposal_id"":""39""}",2023-12-01 23:16:21.440,,8,2006,102514593,2023-10-13 06:56:00.948 +0700
294160572,0,2023-12-01 23:16:21.440,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1901050713162288"",""proposal_id"":""40""}",2023-12-01 23:16:21.440,,8,2007,102514638,2023-10-13 06:56:12.167 +0700
294160619,0,2023-12-01 23:16:21.440,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1901092024091665"",""proposal_id"":""40""}",2023-12-01 23:16:21.440,,8,2008,102514654,2023-10-13 06:56:15.828 +0700
294160655,0,2023-12-01 23:16:21.440,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1901032542344322"",""proposal_id"":""40""}",2023-12-01 23:16:21.440,,8,2009,102514668,2023-10-13 06:56:18.978 +0700
294160686,0,2023-12-01 23:16:21.440,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1901099651537708"",""proposal_id"":""40""}",2023-12-01 23:16:21.440,,8,2010,102514680,2023-10-13 06:56:21.937 +0700
294160723,0,2023-12-01 23:16:21.440,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1100316398037869"",""proposal_id"":""40""}",2023-12-01 23:16:21.440,,8,2011,102514694,2023-10-13 06:56:25.474 +0700
294161317,0,2023-12-01 23:16:22.386,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1100316398037869"",""proposal_id"":""41""}",2023-12-01 23:16:22.386,,8,2023,102514912,2023-10-13 06:57:20.817 +0700
294161004,0,2023-12-01 23:16:22.386,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""105964620486365"",""proposal_id"":""40""}",2023-12-01 23:16:22.386,,8,2018,102514801,2023-10-13 06:56:52.836 +0700
294161162,0,2023-12-01 23:16:22.386,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1901050713162288"",""proposal_id"":""41""}",2023-12-01 23:16:22.386,,8,2019,102514858,2023-10-13 06:57:07.415 +0700
294161196,0,2023-12-01 23:16:22.386,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1901092024091665"",""proposal_id"":""41""}",2023-12-01 23:16:22.386,,8,2020,102514870,2023-10-13 06:57:10.490 +0700
294161246,0,2023-12-01 23:16:22.386,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1901032542344322"",""proposal_id"":""41""}",2023-12-01 23:16:22.386,,8,2021,102514886,2023-10-13 06:57:14.333 +0700
294161282,0,2023-12-01 23:16:22.386,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1901099651537708"",""proposal_id"":""41""}",2023-12-01 23:16:22.386,,8,2022,102514899,2023-10-13 06:57:17.803 +0700
294161361,0,2023-12-01 23:16:22.386,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1801105538113903"",""proposal_id"":""41""}",2023-12-01 23:16:22.386,,8,2024,102514926,2023-10-13 06:57:24.540 +0700
294161395,0,2023-12-01 23:16:22.386,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""105883296209344"",""proposal_id"":""41""}",2023-12-01 23:16:22.386,,8,2025,102514938,2023-10-13 06:57:27.569 +0700
294161432,0,2023-12-01 23:16:22.386,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""105872304571735"",""proposal_id"":""41""}",2023-12-01 23:16:22.386,,8,2026,102514951,2023-10-13 06:57:30.638 +0700
294161486,0,2023-12-01 23:16:22.386,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""105879673122851"",""proposal_id"":""41""}",2023-12-01 23:16:22.386,,8,2027,102514968,2023-10-13 06:57:34.575 +0700
294161517,0,2023-12-01 23:16:22.386,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""105875702555581"",""proposal_id"":""41""}",2023-12-01 23:16:22.386,,8,2028,102514979,2023-10-13 06:57:37.744 +0700
294161555,0,2023-12-01 23:16:22.386,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""105876643039415"",""proposal_id"":""41""}",2023-12-01 23:16:22.386,,8,2029,102514992,2023-10-13 06:57:41.271 +0700
294161601,0,2023-12-01 23:16:22.386,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""105964620486365"",""proposal_id"":""41""}",2023-12-01 23:16:22.386,,8,2030,102515007,2023-10-13 06:57:45.031 +0700
294161718,0,2023-12-01 23:16:22.386,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1901050713162288"",""proposal_id"":""42""}",2023-12-01 23:16:22.386,,8,2031,102515051,2023-10-13 06:57:56.031 +0700
294161759,0,2023-12-01 23:16:22.386,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1901092024091665"",""proposal_id"":""42""}",2023-12-01 23:16:22.386,,8,2032,102515065,2023-10-13 06:57:59.684 +0700
294161796,0,2023-12-01 23:16:22.386,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1901032542344322"",""proposal_id"":""42""}",2023-12-01 23:16:22.386,,8,2033,102515078,2023-10-13 06:58:03.385 +0700
294161854,0,2023-12-01 23:16:22.386,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1901099651537708"",""proposal_id"":""42""}",2023-12-01 23:16:22.386,,8,2034,102515098,2023-10-13 06:58:08.446 +0700
294161898,0,2023-12-01 23:16:22.386,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1100316398037869"",""proposal_id"":""42""}",2023-12-01 23:16:22.386,,8,2035,102515112,2023-10-13 06:58:11.773 +0700
294161939,0,2023-12-01 23:16:22.386,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1801105538113903"",""proposal_id"":""42""}",2023-12-01 23:16:22.386,,8,2036,102515126,2023-10-13 06:58:15.045 +0700
294161976,0,2023-12-01 23:16:22.386,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""105883296209344"",""proposal_id"":""42""}",2023-12-01 23:16:22.386,,8,2037,102515139,2023-10-13 06:58:18.295 +0700
294162189,0,2023-12-01 23:16:23.421,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""105964620486365"",""proposal_id"":""42""}",2023-12-01 23:16:23.421,,8,2042,102515211,2023-10-13 06:58:34.820 +0700
294162017,0,2023-12-01 23:16:23.421,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""105872304571735"",""proposal_id"":""42""}",2023-12-01 23:16:23.421,,8,2038,102515153,2023-10-13 06:58:21.648 +0700
294162060,0,2023-12-01 23:16:23.421,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""105879673122851"",""proposal_id"":""42""}",2023-12-01 23:16:23.421,,8,2039,102515166,2023-10-13 06:58:24.740 +0700
294162100,0,2023-12-01 23:16:23.421,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""105875702555581"",""proposal_id"":""42""}",2023-12-01 23:16:23.421,,8,2040,102515180,2023-10-13 06:58:27.882 +0700
294162313,0,2023-12-01 23:16:23.421,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1901050713162288"",""proposal_id"":""43""}",2023-12-01 23:16:23.421,,8,2043,102515257,2023-10-13 06:58:45.993 +0700
294162348,0,2023-12-01 23:16:23.421,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1901092024091665"",""proposal_id"":""43""}",2023-12-01 23:16:23.421,,8,2044,102515271,2023-10-13 06:58:49.341 +0700
294162390,0,2023-12-01 23:16:23.421,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1901032542344322"",""proposal_id"":""43""}",2023-12-01 23:16:23.421,,8,2045,102515287,2023-10-13 06:58:53.553 +0700
294162610,0,2023-12-01 23:16:23.421,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""105872304571735"",""proposal_id"":""43""}",2023-12-01 23:16:23.421,,8,2050,102515367,2023-10-13 06:59:12.827 +0700
294162428,0,2023-12-01 23:16:23.421,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1901099651537708"",""proposal_id"":""43""}",2023-12-01 23:16:23.421,,8,2046,102515301,2023-10-13 06:58:57.136 +0700
294162464,0,2023-12-01 23:16:23.421,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1100316398037869"",""proposal_id"":""43""}",2023-12-01 23:16:23.421,,8,2047,102515314,2023-10-13 06:59:00.222 +0700
294162516,0,2023-12-01 23:16:23.421,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1801105538113903"",""proposal_id"":""43""}",2023-12-01 23:16:23.421,,8,2048,102515333,2023-10-13 06:59:04.867 +0700
294162149,0,2023-12-01 23:16:23.421,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""105876643039415"",""proposal_id"":""42""}",2023-12-01 23:16:23.421,,8,2041,102515197,2023-10-13 06:58:31.631 +0700
294162696,0,2023-12-01 23:16:23.421,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""105879673122851"",""proposal_id"":""43""}",2023-12-01 23:16:23.421,,8,2051,102515402,2023-10-13 06:59:21.121 +0700
294162788,0,2023-12-01 23:16:23.421,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""105875702555581"",""proposal_id"":""43""}",2023-12-01 23:16:23.421,,8,2052,102515437,2023-10-13 06:59:30.041 +0700
294162820,0,2023-12-01 23:16:23.421,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""105876643039415"",""proposal_id"":""43""}",2023-12-01 23:16:23.421,,8,2053,102515449,2023-10-13 06:59:33.092 +0700
294162567,0,2023-12-01 23:16:23.421,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""105883296209344"",""proposal_id"":""43""}",2023-12-01 23:16:23.421,,8,2049,102515352,2023-10-13 06:59:09.542 +0700
294162860,0,2023-12-01 23:16:23.421,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""105964620486365"",""proposal_id"":""43""}",2023-12-01 23:16:23.421,,8,2054,102515464,2023-10-13 06:59:36.505 +0700
294162995,0,2023-12-01 23:16:23.421,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1901050713162288"",""proposal_id"":""44""}",2023-12-01 23:16:23.421,,8,2055,102515511,2023-10-13 06:59:48.026 +0700
294163038,0,2023-12-01 23:16:24.459,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1901092024091665"",""proposal_id"":""44""}",2023-12-01 23:16:24.459,,8,2056,102515526,2023-10-13 06:59:51.454 +0700
294163083,0,2023-12-01 23:16:24.459,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1901032542344322"",""proposal_id"":""44""}",2023-12-01 23:16:24.459,,8,2057,102515539,2023-10-13 06:59:54.635 +0700
294163119,0,2023-12-01 23:16:24.459,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1901099651537708"",""proposal_id"":""44""}",2023-12-01 23:16:24.459,,8,2058,102515551,2023-10-13 06:59:57.450 +0700
294163156,0,2023-12-01 23:16:24.459,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1100316398037869"",""proposal_id"":""44""}",2023-12-01 23:16:24.459,,8,2059,102515565,2023-10-13 07:00:00.575 +0700
294163216,0,2023-12-01 23:16:24.459,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1801105538113903"",""proposal_id"":""44""}",2023-12-01 23:16:24.459,,8,2060,102515582,2023-10-13 07:00:05.251 +0700
294163265,0,2023-12-01 23:16:24.459,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""105883296209344"",""proposal_id"":""44""}",2023-12-01 23:16:24.459,,8,2061,102515598,2023-10-13 07:00:09.349 +0700
294163312,0,2023-12-01 23:16:24.459,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""105872304571735"",""proposal_id"":""44""}",2023-12-01 23:16:24.459,,8,2062,102515613,2023-10-13 07:00:12.991 +0700
294163752,0,2023-12-01 23:16:24.459,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""105875702555581"",""proposal_id"":""44""}",2023-12-01 23:16:24.459,,8,2063,102515768,2023-10-13 07:00:50.784 +0700
294163792,0,2023-12-01 23:16:24.459,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""105876643039415"",""proposal_id"":""44""}",2023-12-01 23:16:24.459,,8,2064,102515783,2023-10-13 07:00:54.324 +0700
294163829,0,2023-12-01 23:16:24.459,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""105964620486365"",""proposal_id"":""44""}",2023-12-01 23:16:24.459,,8,2065,102515797,2023-10-13 07:00:57.471 +0700
294393743,0,2023-12-01 23:20:40.506,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""108842717792446"",""proposal_id"":""39""}",2023-12-01 23:20:40.506,,8,2066,102593619,2023-10-13 12:12:09.444 +0700
294394211,0,2023-12-01 23:20:41.363,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""108842717792446"",""proposal_id"":""44""}",2023-12-01 23:20:41.363,,8,2067,102593762,2023-10-13 12:12:44.352 +0700
294394412,0,2023-12-01 23:20:41.363,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""108842717792446"",""proposal_id"":""43""}",2023-12-01 23:20:41.363,,8,2068,102593825,2023-10-13 12:12:59.978 +0700
294394597,0,2023-12-01 23:20:41.363,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""108842717792446"",""proposal_id"":""42""}",2023-12-01 23:20:41.363,,8,2069,102593881,2023-10-13 12:13:14.724 +0700
294394760,0,2023-12-01 23:20:41.363,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""108842717792446"",""proposal_id"":""41""}",2023-12-01 23:20:41.363,,8,2070,102593938,2023-10-13 12:13:28.212 +0700
294394935,0,2023-12-01 23:20:41.363,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""108842717792446"",""proposal_id"":""40""}",2023-12-01 23:20:41.363,,8,2071,102593996,2023-10-13 12:13:41.907 +0700
296186879,0,2023-12-01 23:56:50.331,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""626102500424"",""proposal_id"":""39""}",2023-12-01 23:56:50.331,,8,2073,103161077,2023-10-15 02:24:18.144 +0700
296186922,0,2023-12-01 23:56:50.331,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""626086471541"",""proposal_id"":""39""}",2023-12-01 23:56:50.331,,8,2074,103161092,2023-10-15 02:24:21.560 +0700
296186834,0,2023-12-01 23:56:50.331,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""660754695986"",""proposal_id"":""39""}",2023-12-01 23:56:50.331,,8,2072,103161061,2023-10-15 02:24:14.494 +0700
296187869,0,2023-12-01 23:56:51.295,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""659564826946"",""proposal_id"":""39""}",2023-12-01 23:56:51.295,,8,2079,103161390,2023-10-15 02:25:32.473 +0700
296187915,0,2023-12-01 23:56:51.295,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1900930706988254"",""proposal_id"":""39""}",2023-12-01 23:56:51.295,,8,2080,103161403,2023-10-15 02:25:35.590 +0700
296187067,0,2023-12-01 23:56:51.295,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""660752883331"",""proposal_id"":""39""}",2023-12-01 23:56:51.295,,8,2075,103161139,2023-10-15 02:24:32.037 +0700
296187160,0,2023-12-01 23:56:51.295,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""624868358780"",""proposal_id"":""39""}",2023-12-01 23:56:51.295,,8,2076,103161169,2023-10-15 02:24:39.219 +0700
296187279,0,2023-12-01 23:56:51.295,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""659555034624"",""proposal_id"":""39""}",2023-12-01 23:56:51.295,,8,2077,103161206,2023-10-15 02:24:47.752 +0700
296187828,0,2023-12-01 23:56:51.295,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""659629286373"",""proposal_id"":""39""}",2023-12-01 23:56:51.295,,8,2078,103161378,2023-10-15 02:25:29.333 +0700
296188827,0,2023-12-01 23:56:52.265,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""659629293082"",""proposal_id"":""40""}",2023-12-01 23:56:52.265,,8,2088,103161711,2023-10-15 02:26:48.532 +0700
296188870,0,2023-12-01 23:56:52.265,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""659629286373"",""proposal_id"":""40""}",2023-12-01 23:56:52.265,,8,2089,103161725,2023-10-15 02:26:51.663 +0700
296188925,0,2023-12-01 23:56:52.265,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""659564826946"",""proposal_id"":""40""}",2023-12-01 23:56:52.265,,8,2090,103161740,2023-10-15 02:26:55.357 +0700
296188972,0,2023-12-01 23:56:52.265,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1900930706988254"",""proposal_id"":""40""}",2023-12-01 23:56:52.265,,8,2091,103161755,2023-10-15 02:26:58.679 +0700
296188505,0,2023-12-01 23:56:52.265,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""626102500424"",""proposal_id"":""40""}",2023-12-01 23:56:52.265,,8,2083,103161606,2023-10-15 02:26:22.506 +0700
296188465,0,2023-12-01 23:56:52.265,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""660754695986"",""proposal_id"":""40""}",2023-12-01 23:56:52.265,,8,2082,103161591,2023-10-15 02:26:19.242 +0700
296188369,0,2023-12-01 23:56:52.265,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1900688468207006"",""proposal_id"":""39""}",2023-12-01 23:56:52.265,,8,2081,103161559,2023-10-15 02:26:11.505 +0700
296188548,0,2023-12-01 23:56:52.265,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""626086471541"",""proposal_id"":""40""}",2023-12-01 23:56:52.265,,8,2084,103161619,2023-10-15 02:26:25.601 +0700
296188683,0,2023-12-01 23:56:52.265,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""660752883331"",""proposal_id"":""40""}",2023-12-01 23:56:52.265,,8,2085,103161667,2023-10-15 02:26:38.601 +0700
296188720,0,2023-12-01 23:56:52.265,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""624868358780"",""proposal_id"":""40""}",2023-12-01 23:56:52.265,,8,2086,103161681,2023-10-15 02:26:41.828 +0700
296188775,0,2023-12-01 23:56:52.265,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""659555034624"",""proposal_id"":""40""}",2023-12-01 23:56:52.265,,8,2087,103161694,2023-10-15 02:26:44.843 +0700
296189872,0,2023-12-01 23:56:53.228,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""35006997198"",""proposal_id"":""39""}",2023-12-01 23:56:53.228,,8,2111,103162046,2023-10-15 02:28:07.600 +0700
296189905,0,2023-12-01 23:56:53.228,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""626102500424"",""proposal_id"":""42""}",2023-12-01 23:56:53.228,,8,2112,103162059,2023-10-15 02:28:10.796 +0700
296189958,0,2023-12-01 23:56:53.228,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""626086471541"",""proposal_id"":""42""}",2023-12-01 23:56:53.228,,8,2114,103162074,2023-10-15 02:28:14.133 +0700
296189972,0,2023-12-01 23:56:53.228,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""35005799334"",""proposal_id"":""39""}",2023-12-01 23:56:53.228,,8,2115,103162079,2023-10-15 02:28:15.384 +0700
296189915,0,2023-12-01 23:56:53.228,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""35003363156"",""proposal_id"":""39""}",2023-12-01 23:56:53.228,,8,2113,103162062,2023-10-15 02:28:11.487 +0700
296189056,0,2023-12-01 23:56:53.228,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1900961760898786"",""proposal_id"":""40""}",2023-12-01 23:56:53.228,,8,2092,103161779,2023-10-15 02:27:03.984 +0700
296189103,0,2023-12-01 23:56:53.228,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""1900688468207006"",""proposal_id"":""40""}",2023-12-01 23:56:53.228,,8,2093,103161794,2023-10-15 02:27:07.482 +0700
296189177,0,2023-12-01 23:56:53.228,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""660754695986"",""proposal_id"":""41""}",2023-12-01 23:56:53.228,,8,2094,103161816,2023-10-15 02:27:12.790 +0700
296189227,0,2023-12-01 23:56:53.228,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""626102500424"",""proposal_id"":""41""}",2023-12-01 23:56:53.228,,8,2095,103161831,2023-10-15 02:27:16.780 +0700
296189268,0,2023-12-01 23:56:53.228,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""626086471541"",""proposal_id"":""41""}",2023-12-01 23:56:53.228,,8,2096,103161845,2023-10-15 02:27:20.207 +0700
296189398,0,2023-12-01 23:56:53.228,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""660752883331"",""proposal_id"":""41""}",2023-12-01 23:56:53.228,,8,2097,103161892,2023-10-15 02:27:31.089 +0700
296189449,0,2023-12-01 23:56:53.228,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""624868358780"",""proposal_id"":""41""}",2023-12-01 23:56:53.228,,8,2098,103161905,2023-10-15 02:27:34.192 +0700
296189488,0,2023-12-01 23:56:53.228,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""659555034624"",""proposal_id"":""41""}",2023-12-01 23:56:53.228,,8,2099,103161920,2023-10-15 02:27:37.396 +0700
296189525,0,2023-12-01 23:56:53.228,"0x1::voting::VoteEvent","0x0x1","{""num_votes"":""659629293082"",""proposal_id"":""41""}",2023-12-01 23:56:53.228,,8,2100,103161934,2023-10-15 02:27:41.066 +0700
